src_ip,dst_ip,src_port,dst_port,length,timestamp,time_delta,is_syn,is_ack,is_fin,is_rst,label,payload_size,ttl
192.168.56.102,192.168.56.1,49210,22,134,1775645638.2376697,1.1554007,0,1,0,0,2,68,64
192.168.56.102,192.168.56.1,62818,1147,60,1775645455.132182,40.7955861,1,0,0,0,1,2,49
192.168.56.102,192.168.56.1,49210,22,82,1775645638.1931744,1.1109053,0,1,0,0,2,16,64
192.168.56.102,192.168.56.1,43020,22,102,1775645255.7981746,558.0580627,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,968,35796,54,1775645414.3450243,0.0084285,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,27434,80,60,1775645974.7176845,22.6042398,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,47572,80,60,1775645966.896703,14.7832582,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49096,110,1775645637.6095636,0.5272947,0,1,0,0,2,44,128
192.168.56.102,192.168.56.1,49196,22,114,1775645638.0587776,0.9765086,0,1,0,0,2,48,64
192.168.56.1,192.168.56.102,80,54769,54,1775645971.8966017,19.7831567,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,80,22376,54,1775645959.8010435,7.6875986,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,49068,99,1775645637.143876,0.061607,0,1,0,0,2,33,128
192.168.56.1,192.168.56.102,80,13234,54,1775645953.7529645,1.6395195,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,4659,80,60,1775645963.5221689,11.4087241,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,23154,54,1775645969.8935792,17.7801345,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,645,35796,54,1775645414.3797207,0.0431247,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,6003,62818,54,1775645455.0938148,40.7572188,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,3268,80,60,1775645958.217831,6.1043859,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,65142,80,60,1775645977.7819176,25.6684728,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,23055,80,60,1775645959.853902,7.7404572,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62571,80,60,1775645968.0607135,15.9472687,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,21626,54,1775645964.837603,12.7241585,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,51645,80,60,1775645976.8110473,24.6976023,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49222,22,110,1775645638.2363737,1.1541045,0,1,0,0,2,44,64
192.168.56.102,192.168.56.1,43020,22,66,1775645257.8252156,560.0851036,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,43020,102,1775645258.664257,560.9241451,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,80,30034,54,1775645965.5046995,13.3912546,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,40660,22,126,1775645165.365324,467.6252122,0,1,0,0,0,60,64
192.168.56.102,192.168.56.1,43020,22,66,1775645260.1222231,562.3821112,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,908,35796,54,1775645414.3637679,0.0271719,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49068,22,1042,1775645637.168331,0.0860618,0,1,0,0,2,976,64
192.168.56.102,192.168.56.1,7744,80,60,1775645978.3324156,26.2189708,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49096,142,1775645637.6272829,0.5450139,0,1,0,0,2,76,128
192.168.56.1,192.168.56.102,6001,62818,54,1775645455.091671,40.7550751,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,1154,62818,54,1775645455.1842277,40.8476317,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,898,35796,54,1775645414.4687555,0.1321595,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49148,22,89,1775645637.6939404,0.6116713,0,1,0,0,2,23,64
192.168.56.102,192.168.56.1,49184,22,66,1775645637.96607,0.883801,0,1,0,0,2,0,64
192.168.56.102,192.168.56.1,52964,8080,66,1775645290.3945897,592.6544776,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,49110,66,1775645637.6924748,0.6102059,0,1,0,0,2,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645258.511346,560.7712342,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,102,1775645256.2934628,558.553351,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,80,10245,54,1775645978.49992,26.3864751,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49222,22,82,1775645638.1944396,1.1121705,0,1,0,0,2,16,64
192.168.56.1,192.168.56.102,22,49160,99,1775645637.8720915,0.7898226,0,1,0,0,2,33,128
192.168.56.1,192.168.56.102,51493,62818,54,1775645455.1088693,40.7722734,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,49090,614,1775645637.571833,0.489564,0,1,0,0,2,548,128
192.168.56.1,192.168.56.102,22,43020,102,1775645256.5820973,558.8419852,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,32783,62818,54,1775645455.1700745,40.8334786,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,46272,80,60,1775645966.7942293,14.6807843,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,40660,22,102,1775645165.0877695,467.3476578,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,22,49148,1066,1775645637.7739458,0.6916768,0,1,0,0,2,1000,128
192.168.56.102,192.168.56.1,3444,80,60,1775645972.8672323,20.7537877,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,39204,54,1775645975.7210472,23.6076023,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,18359,80,60,1775645969.585534,17.4720894,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62818,6580,60,1775645455.17396,40.837364,1,0,0,0,1,2,58
192.168.56.102,192.168.56.1,40660,22,594,1775645145.0269608,447.286849,0,1,0,0,0,528,64
192.168.56.102,192.168.56.1,49178,22,1042,1775645638.0055954,0.9233264,0,1,0,0,2,976,64
192.168.56.102,192.168.56.1,38634,80,60,1775645970.8491304,18.7356857,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,43020,102,1775645255.5801673,557.8400552,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,13345,80,60,1775645978.706059,26.5926142,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,66,1775645255.9478536,558.2077417,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,43020,22,66,1775645257.3603969,559.6202849,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,600,35796,54,1775645414.3955307,0.0589347,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,52596,445,98,1775645462.5344644,48.1978684,0,1,0,0,1,32,64
192.168.56.102,192.168.56.1,49156,22,82,1775645637.8962035,0.8139347,0,1,0,0,2,16,64
192.168.56.1,192.168.56.102,22,49090,66,1775645637.6130548,0.5307859,0,1,0,0,2,0,128
192.168.56.1,192.168.56.102,445,52736,54,1775645462.5745854,48.2379895,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49080,22,150,1775645637.6321983,0.5499295,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,40660,22,102,1775645165.2300649,467.4899528,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,62818,801,60,1775645455.1538925,40.8172966,1,0,0,0,1,2,54
192.168.56.102,192.168.56.1,62667,80,60,1775645977.6222982,25.5088534,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,66,1775645257.3742175,559.6341056,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,49096,22,150,1775645637.6198163,0.5375472,0,1,0,0,2,84,64
192.168.56.1,192.168.56.102,22,43020,102,1775645256.1035094,558.3633975,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,12174,62818,54,1775645455.1623359,40.8257399,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,49148,99,1775645637.7338998,0.6516308,0,1,0,0,2,33,128
192.168.56.1,192.168.56.102,22,43020,142,1775645247.347168,549.607056,0,1,0,0,0,76,128
192.168.56.1,192.168.56.102,1500,62818,54,1775645456.2531497,41.9165539,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,62818,5003,60,1775645455.1105227,40.773927,1,0,0,0,1,2,56
192.168.56.1,192.168.56.102,22,49110,99,1775645637.5119672,0.4296982,0,1,0,0,2,33,128
192.168.56.1,192.168.56.102,22,49110,614,1775645637.566166,0.483897,0,1,0,0,2,548,128
192.168.56.102,192.168.56.1,49156,22,89,1775645637.8263528,0.7440838,0,1,0,0,2,23,64
192.168.56.102,192.168.56.1,43020,22,102,1775645257.510832,559.77072,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,66,1775645256.9724207,559.2323087,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,35796,42,60,1775645414.3866763,0.0500803,1,0,0,0,1,2,37
192.168.56.102,192.168.56.1,20776,80,60,1775645954.3044395,2.1909948,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,20891,80,60,1775645974.2371204,22.1236757,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,90,62818,54,1775645455.1317253,40.7951293,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,8080,49902,66,1775645466.8452113,52.5086152,0,1,0,0,1,0,128
192.168.56.102,192.168.56.1,49222,22,1042,1775645638.159992,1.0777231,0,1,0,0,2,976,64
192.168.56.102,192.168.56.1,35796,211,60,1775645414.4465015,0.1099058,1,0,0,0,1,2,57
192.168.56.102,192.168.56.1,49080,22,150,1775645637.6690228,0.5867538,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,10736,80,60,1775645969.0741615,16.9607169,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,12307,54,1775645964.1197016,12.0062567,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,456,35796,54,1775645415.5044851,1.1678893,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,43020,102,1775645258.5115924,560.7714806,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,641,35796,54,1775645414.4604743,0.1238783,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,49172,1066,1775645638.047083,0.9648138,0,1,0,0,2,1000,128
192.168.56.102,192.168.56.1,49814,8080,66,1775645466.778778,52.4421821,0,1,0,0,1,0,64
192.168.56.1,192.168.56.102,22,49184,1066,1775645638.053347,0.9710782,0,1,0,0,2,1000,128
192.168.56.102,192.168.56.1,43020,22,66,1775645257.3706987,559.6305868,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,43020,150,1775645257.3662033,559.6260914,0,1,0,0,0,84,128
192.168.56.102,192.168.56.1,43020,22,102,1775645259.7956336,562.0555217,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,62818,1059,60,1775645455.1890764,40.8524804,1,0,0,0,1,2,46
192.168.56.102,192.168.56.1,62818,139,60,1775645455.0843692,40.7477734,0,0,0,1,1,6,64
192.168.56.102,192.168.56.1,58942,80,60,1775645967.7689571,15.6555123,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,43020,102,1775645260.1996572,562.4595453,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,80,27403,54,1775645954.7940247,2.6805799,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,80,12401,54,1775645959.009538,6.8960933,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645259.1939142,561.4538023,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,4496,80,60,1775645978.1096113,25.9961664,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,38183,80,60,1775645955.7147903,3.6013456,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,8967,80,60,1775645973.3360057,21.2225607,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,43020,102,1775645259.7746973,562.0345855,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,62818,9207,60,1775645455.085286,40.7486899,1,0,0,0,1,2,58
192.168.56.102,192.168.56.1,43020,22,66,1775645257.060532,559.32042,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,80,14542,54,1775645959.1846063,7.0711617,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645256.90936,559.1692481,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,153,35796,54,1775645414.3483644,0.0117686,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,43020,158,1775645260.2846365,562.5445244,0,1,0,0,0,92,128
192.168.56.102,192.168.56.1,49068,22,118,1775645637.246863,0.1645938,0,1,0,0,2,52,64
192.168.56.102,192.168.56.1,49090,22,1042,1775645637.509081,0.4268117,0,1,0,0,2,976,64
192.168.56.102,192.168.56.1,49080,22,150,1775645637.6321983,0.5499295,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,11842,80,60,1775645964.0768077,11.963363,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,102,1775645255.412186,557.6720742,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,80,17574,54,1775645969.5375562,17.4241114,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,573,35796,54,1775645414.3598135,0.0232175,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,43020,102,1775645255.6327088,557.8925969,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,43020,22,102,1775645257.510832,559.77072,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,8080,49944,74,1775645466.897254,52.5606581,1,1,0,0,1,0,128
192.168.56.102,192.168.56.1,49090,22,150,1775645637.6326132,0.5503441,0,1,0,0,2,84,64
192.168.56.1,192.168.56.102,22,49096,614,1775645637.5664952,0.4842263,0,1,0,0,2,548,128
192.168.56.1,192.168.56.102,22,43020,150,1775645257.3702393,559.6301273,0,1,0,0,0,84,128
192.168.56.1,192.168.56.102,22,43020,102,1775645259.5023909,561.7622789,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,49128,22,82,1775645637.7735837,0.6913147,0,1,0,0,2,16,64
192.168.56.102,192.168.56.1,62818,1641,60,1775645455.1023474,40.7657515,1,0,0,0,1,2,55
192.168.56.102,192.168.56.1,62818,254,60,1775645455.1621757,40.8255796,1,0,0,0,1,2,45
192.168.56.1,192.168.56.102,80,43650,54,1775645966.6027124,14.4892675,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,394,35796,54,1775645414.4307325,0.0941365,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,50068,8080,66,1775645467.74483,53.4082339,0,1,1,0,1,0,64
192.168.56.1,192.168.56.102,22,49110,110,1775645637.6095445,0.5272753,0,1,0,0,2,44,128
192.168.56.1,192.168.56.102,8080,50068,66,1775645467.7456048,53.4090089,0,1,0,0,1,0,128
192.168.56.1,192.168.56.102,80,15268,54,1775645959.2451775,7.1317327,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,8711,80,60,1775645958.7104788,6.5970341,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,36050,54,1775645955.5495255,3.4360807,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,80,18325,54,1775645964.5953536,12.4819087,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,52976,8080,74,1775645291.2028,593.4626881,1,0,0,0,0,0,64
192.168.56.1,192.168.56.102,780,35798,54,1775645415.475264,1.1386681,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,31961,80,60,1775645975.054427,22.9409821,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,22374,54,1775645964.897535,12.7840902,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,49090,66,1775645637.6130548,0.5307859,0,1,0,0,2,0,128
192.168.56.102,192.168.56.1,62818,6567,60,1775645455.1321104,40.7955145,1,0,0,0,1,2,39
192.168.56.102,192.168.56.1,43020,22,102,1775645259.5958724,561.8557606,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,55750,80,60,1775645967.5336883,15.4202434,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49210,22,114,1775645638.1890824,1.1068135,0,1,0,0,2,48,64
192.168.56.102,192.168.56.1,52976,8080,147,1775645291.2037587,593.4636467,0,1,0,0,0,81,64
192.168.56.102,192.168.56.1,49096,22,150,1775645637.6428647,0.5605959,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,51377,80,60,1775645962.0401833,9.9267385,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,715,35796,54,1775645415.4828184,1.1462226,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,35796,225,60,1775645414.370072,0.0334762,1,0,0,0,1,2,38
192.168.56.102,192.168.56.1,49090,22,110,1775645637.613606,0.531337,0,1,0,0,2,44,64
192.168.56.102,192.168.56.1,43020,22,66,1775645257.4482937,559.7081819,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,3919,80,60,1775645963.4676576,11.3542128,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,58726,80,60,1775645972.1640365,20.0505918,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,52,35796,54,1775645414.3684065,0.0318107,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49096,22,150,1775645637.6692228,0.5869537,0,1,0,0,2,84,64
192.168.56.1,192.168.56.102,8080,50090,551,1775645467.9242172,53.5876214,0,1,1,0,1,485,128
192.168.56.102,192.168.56.1,11665,80,60,1775645964.0642729,11.950828,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,502,35796,54,1775645414.3550036,0.0184078,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,62818,1105,60,1775645455.1449275,40.8083317,1,0,0,0,1,2,37
192.168.56.102,192.168.56.1,43020,22,102,1775645255.7579966,558.0178847,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,49096,22,150,1775645637.6810508,0.5987819,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,49096,22,150,1775645637.632295,0.5500257,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,49096,22,150,1775645637.6692228,0.5869537,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,62818,2323,60,1775645456.261979,41.9253833,1,0,0,0,1,2,40
192.168.56.102,192.168.56.1,62818,2022,60,1775645455.1018963,40.7653004,1,0,0,0,1,2,55
192.168.56.102,192.168.56.1,62818,49167,60,1775645455.189615,40.8530191,1,0,0,0,1,2,38
192.168.56.102,192.168.56.1,49210,22,1042,1775645638.1594508,1.0771817,0,1,0,0,2,976,64
192.168.56.1,192.168.56.102,22,43020,102,1775645257.5947356,559.8546238,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,8290,62818,54,1775645456.2622309,41.9256348,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,224,35796,54,1775645415.5080645,1.1714687,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,49096,614,1775645637.5664952,0.4842263,0,1,0,0,2,548,128
192.168.56.1,192.168.56.102,22,40660,102,1775645164.7805724,467.0404604,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,43020,22,158,1775645247.3415284,549.6014165,0,1,0,0,0,92,64
192.168.56.1,192.168.56.102,22,49096,99,1775645637.5098505,0.4275815,0,1,0,0,2,33,128
192.168.56.102,192.168.56.1,35796,978,60,1775645415.521256,1.1846602,1,0,0,0,1,2,48
192.168.56.1,192.168.56.102,8080,52708,74,1775644697.7403555,0.0002435,1,1,0,0,0,0,128
192.168.56.102,192.168.56.1,62818,8002,60,1775645455.145157,40.8085611,1,0,0,0,1,2,59
192.168.56.1,192.168.56.102,22,49184,110,1775645638.102244,1.0199748,0,1,0,0,2,44,128
192.168.56.102,192.168.56.1,35798,929,60,1775645415.4765632,1.1399673,1,0,0,0,1,2,39
192.168.56.1,192.168.56.102,22,43020,102,1775645255.7983975,558.0582858,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,43020,22,102,1775645256.0315669,558.2914549,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,63675,80,60,1775645972.4636252,20.3501805,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49128,22,89,1775645637.6933281,0.6110592,0,1,0,0,2,23,64
192.168.56.1,192.168.56.102,80,58087,54,1775645962.570105,10.4566602,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,51706,80,60,1775645956.874711,4.7612662,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,71,35796,54,1775645415.5783095,1.2417137,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,46239,80,60,1775645956.3684995,4.2550546,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,61915,80,60,1775645977.5787635,25.4653186,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,48823,54,1775645976.5641484,24.4507035,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,43020,22,66,1775645257.372164,559.6320521,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,64824,22,60,1775645463.065704,48.729108,0,0,0,1,1,6,64
192.168.56.102,192.168.56.1,49080,22,150,1775645637.656253,0.5739841,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,43020,22,102,1775645258.0711167,560.331005,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,52964,8080,66,1775645290.3945897,592.6544776,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,43020,22,114,1775645245.1864605,547.4463485,0,1,0,0,0,48,64
192.168.56.1,192.168.56.102,8080,52708,1096,1775644697.760572,0.0204601,0,1,0,0,0,1030,128
192.168.56.1,192.168.56.102,770,35796,54,1775645415.5174017,1.1808058,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,49110,99,1775645637.5119672,0.4296982,0,1,0,0,2,33,128
192.168.56.102,192.168.56.1,52451,80,60,1775645971.749644,19.6361991,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,499,35796,54,1775645414.3798368,0.0432409,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,52952,8080,66,1775645281.736169,583.9960573,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,35796,615,60,1775645415.5785081,1.2419123,1,0,0,0,1,2,47
192.168.56.102,192.168.56.1,48138,80,60,1775645971.4783924,19.3649477,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,878,35796,54,1775645414.3617587,0.0251627,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49156,22,1042,1775645637.8625476,0.7802786,0,1,0,0,2,976,64
192.168.56.1,192.168.56.102,80,9930,54,1775645958.8072872,6.6938423,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,49172,1066,1775645638.047083,0.9648138,0,1,0,0,2,1000,128
192.168.56.102,192.168.56.1,23934,80,60,1775645974.461707,22.3482623,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49096,22,66,1775645637.5102694,0.4280004,0,1,0,0,2,0,64
192.168.56.102,192.168.56.1,49160,22,74,1775645637.8408022,0.7585332,1,0,0,0,2,0,64
192.168.56.1,192.168.56.102,80,29501,54,1775645960.3745525,8.2611076,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,41384,80,60,1775645955.9611657,3.8477209,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,52580,445,74,1775645462.5205224,48.1839264,1,0,0,0,1,0,64
192.168.56.102,192.168.56.1,40660,22,102,1775645164.9014108,467.1612989,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,62441,80,60,1775645957.7398655,5.6264207,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,8080,52952,1514,1775645281.7355452,583.9954333,0,1,0,0,0,1448,128
192.168.56.102,192.168.56.1,52708,8080,74,1775644697.740112,0.0,1,0,0,0,0,0,64
192.168.56.102,192.168.56.1,49184,22,114,1775645638.0541184,0.9718494,0,1,0,0,2,48,64
192.168.56.1,192.168.56.102,22,43020,102,1775645257.450778,559.710666,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,22,49222,66,1775645638.2352085,1.1529393,0,1,0,0,2,0,128
192.168.56.1,192.168.56.102,8080,52976,66,1775645291.207126,593.4670141,0,1,1,0,0,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645256.2934628,558.553351,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,102,1775645258.3307753,560.5906633,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,52964,8080,66,1775645290.3945258,592.6544139,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,49172,66,1775645638.094875,1.0126063,0,1,0,0,2,0,128
192.168.56.102,192.168.56.1,49128,22,114,1775645637.7689652,0.6866961,0,1,0,0,2,48,64
192.168.56.102,192.168.56.1,49068,22,66,1775645637.104741,0.0224723,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,22,49080,66,1775645637.5474591,0.4651903,0,1,0,0,2,0,128
192.168.56.1,192.168.56.102,669,35796,54,1775645414.3953726,0.0587767,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,80,55955,54,1775645977.1552815,25.0418367,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49128,22,74,1775645637.6905656,0.6082965,1,0,0,0,2,0,64
192.168.56.1,192.168.56.102,80,37109,54,1775645955.634636,3.5211912,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,43020,22,74,1775645245.1229577,547.3828456,1,0,0,0,0,0,64
192.168.56.102,192.168.56.1,13837,80,60,1775645959.1282885,7.0148437,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,35796,732,60,1775645414.346084,0.0094881,1,0,0,0,1,2,52
192.168.56.1,192.168.56.102,445,52658,74,1775645462.5547652,48.2181692,1,1,0,0,1,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645257.4499953,559.7098832,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,979,35796,54,1775645414.3796196,0.0430238,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,43020,102,1775645256.0799549,558.3398429,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,43020,22,102,1775645260.1213286,562.3812167,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,102,1775645257.3997433,559.6596313,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,49210,22,89,1775645638.125796,1.0435269,0,1,0,0,2,23,64
192.168.56.102,192.168.56.1,43020,22,66,1775645258.0722947,560.3321829,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,80,33231,54,1775645975.150928,23.0374831,0,1,0,1,3,0,128
